#name_w_spin,Oxidation,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-chi-0-ax,f-chi-1-ax,f-chi-2-ax,f-chi-3-ax,f-Z-0-ax,f-Z-1-ax,f-Z-2-ax,f-Z-3-ax,f-I-0-ax,f-I-1-ax,f-I-2-ax,f-I-3-ax,f-T-0-ax,f-T-1-ax,f-T-2-ax,f-T-3-ax,f-S-0-ax,f-S-1-ax,f-S-2-ax,f-S-3-ax,f-chi-0-eq,f-chi-1-eq,f-chi-2-eq,f-chi-3-eq,f-Z-0-eq,f-Z-1-eq,f-Z-2-eq,f-Z-3-eq,f-I-0-eq,f-I-1-eq,f-I-2-eq,f-I-3-eq,f-T-0-eq,f-T-1-eq,f-T-2-eq,f-T-3-eq,f-S-0-eq,f-S-1-eq,f-S-2-eq,f-S-3-eq,lc-chi-0-ax,lc-chi-1-ax,lc-chi-2-ax,lc-chi-3-ax,lc-Z-0-ax,lc-Z-1-ax,lc-Z-2-ax,lc-Z-3-ax,lc-I-1-ax,lc-I-2-ax,lc-I-3-ax,lc-T-0-ax,lc-T-1-ax,lc-T-2-ax,lc-T-3-ax,lc-S-0-ax,lc-S-1-ax,lc-S-2-ax,lc-S-3-ax,lc-chi-0-eq,lc-chi-1-eq,lc-chi-2-eq,lc-chi-3-eq,lc-Z-0-eq,lc-Z-1-eq,lc-Z-2-eq,lc-Z-3-eq,lc-I-1-eq,lc-I-2-eq,lc-I-3-eq,lc-T-0-eq,lc-T-1-eq,lc-T-2-eq,lc-T-3-eq,lc-S-0-eq,lc-S-1-eq,lc-S-2-eq,lc-S-3-eq,D_lc-chi-1-ax,D_lc-chi-2-ax,D_lc-chi-3-ax,D_lc-Z-1-ax,D_lc-Z-2-ax,D_lc-Z-3-ax,D_lc-T-1-ax,D_lc-T-2-ax,D_lc-T-3-ax,D_lc-S-1-ax,D_lc-S-2-ax,D_lc-S-3-ax,D_lc-chi-1-eq,D_lc-chi-2-eq,D_lc-chi-3-eq,D_lc-Z-1-eq,D_lc-Z-2-eq,D_lc-Z-3-eq,D_lc-T-1-eq,D_lc-T-2-eq,D_lc-T-3-eq,D_lc-S-1-eq,D_lc-S-2-eq,D_lc-S-3-eq,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-I-3-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all
mn_3_chloride_chloride_chloride_chloride_chloride_fluoride,3,68.1709,61.318,325.48,0.0,2151.0,4700.0,7310.0,0.0,7.0,12.0,30.0,0.0,42.0,72.0,30.0,0.0,7.3367,15.7348,26.631,0.0,12.913,0.0,0.0,0.0,185.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7421,0.0,0.0,0.0,9.9856,0.0,0.0,0.0,289.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801,0.0,0.0,0.0,12.913,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7421,0.0,0.0,0.0,9.9856,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4025,30.659,0.0,0.0,625.0,2350.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,1.9321,7.8674,0.0,0.0,-10.48,0.0,0.0,56.0,0.0,0.0,30.0,0.0,0.0,2.68,0.0,0.0
fe_3_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,3,150.2265,255.51,432.0354,591.906,1324.0,2664.0,3712.0,3456.0,21.0,40.0,70.0,76.0,110.0,256.0,284.0,280.0,10.3837,24.0856,36.1814,41.3028,36.7666,64.668,82.173,33.66,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6722,1.7094,18.3361,17.544,0.0,0.0,100.0,96.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1258,1.1242,0.0,0.0,6.5025,7.752,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,6.5025,8.772,0.0,0.0,36.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,-0.49,0.0,1.05,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.02,0.0,1.2,-0.89,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,3.3489,27.999,36.3072,9.333,676.0,936.0,1196.0,312.0,6.0,2.0,72.0,48.0,48.0,1.5625,5.775,5.525,1.925,-4.32,-8.86,-1.44,120.0,110.0,40.0,24.0,28.0,4.0,2.88,3.08,0.96
mn_2_misc_misc_acetonitrile_acetonitrile_acetonitrile_acetonitrile,2,223.0021,431.518,775.5662,744.2236,1369.0,3176.0,3976.0,4576.0,37.0,72.0,126.0,108.0,198.0,432.0,468.0,600.0,14.8861,36.8608,51.9958,57.5788,36.7666,62.169,78.204,40.128,124.0,192.0,126.0,42.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0502,3.6858,1.665,36.7666,63.4185,80.1885,36.894,124.0,198.0,123.0,39.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0348,3.679,1.6872,9.2416,7.752,7.752,20.064,49.0,42.0,42.0,21.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5625,0.5775,0.5775,0.8325,7.872,7.752,7.1272,18.447,42.5,42.0,39.0,19.5,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5777,0.5775,0.5852,0.8436,0.49,0.49,2.52,1.0,1.0,18.0,-1.0,-3.0,0.0,-0.02,-0.02,1.14,0.0,0.245,1.785,0.0,0.5,16.5,-1.0,-3.0,0.0,0.0,-0.01,1.17,2.4025,26.753,25.234,23.715,625.0,1000.0,950.0,900.0,6.0,6.0,72.0,72.0,144.0,1.9321,6.3106,6.3662,6.4218,-7.96,-6.98,-6.0,110.0,112.0,114.0,24.0,24.0,12.0,3.8,3.76,3.72
mn_3_misc_misc_water_water_water_water,3,161.9901,308.89,571.8342,824.2436,1137.0,2736.0,2956.0,2312.0,25.0,48.0,86.0,116.0,134.0,336.0,432.0,440.0,9.4769,24.7592,37.4126,40.8516,36.7666,64.668,82.173,33.66,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6722,1.7094,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,6.5025,7.752,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,-0.49,0.0,1.05,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.02,0.0,1.2,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,2.4025,29.233,36.704,7.905,625.0,1100.0,550.0,300.0,10.0,2.0,96.0,72.0,48.0,1.9321,6.1994,6.1994,2.1406,-9.56,-8.18,-2.0,106.0,228.0,38.0,20.0,48.0,4.0,3.88,9.44,1.24
fe_3_cyanide_cyanide_cyanide_cyanide_misc_misc,3,139.8585,247.35,426.1794,551.106,1264.0,2616.0,3504.0,3216.0,21.0,40.0,70.0,76.0,110.0,256.0,284.0,280.0,10.5021,24.2088,36.3814,41.9188,36.7666,64.668,82.173,33.66,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6722,1.7094,15.7441,15.504,0.0,0.0,85.0,84.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1554,1.155,0.0,0.0,6.5025,7.752,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,6.5025,7.752,0.0,0.0,36.0,42.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5775,0.0,0.0,-0.49,0.0,1.05,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.02,0.0,1.2,-0.49,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,3.3489,27.999,33.3792,9.333,676.0,936.0,1092.0,312.0,6.0,2.0,72.0,48.0,48.0,1.5625,5.775,5.625,1.925,-4.32,-7.26,-1.44,120.0,114.0,40.0,24.0,28.0,4.0,2.88,3.0,0.96
mn_3_chloride_chloride_chloride_chloride_phosphine_phosphine,3,80.9771,110.578,339.1458,391.512,2237.0,5080.0,8310.0,996.0,13.0,24.0,54.0,60.0,78.0,192.0,192.0,96.0,8.9211,21.6088,38.6132,22.2888,19.3161,28.908,29.04,0.0,228.0,90.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.5343,2.3532,0.8214,0.0,9.9856,0.0,0.0,0.0,289.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801,0.0,0.0,0.0,4.7961,14.454,0.0,0.0,225.0,45.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.1236,1.1766,0.0,0.0,9.9856,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801,0.0,0.0,0.0,-0.03,0.0,0.0,42.0,0.0,0.0,6.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4025,26.381,20.46,0.0,625.0,2450.0,150.0,0.0,6.0,0.0,72.0,36.0,0.0,1.9321,8.4512,3.0858,0.0,-7.72,-3.9,0.0,52.0,144.0,0.0,24.0,30.0,0.0,2.26,6.12,0.0
fe_2_misc_misc_misc_misc_misc_chloride,2,197.1675,381.5706,677.127,621.109,1585.0,3464.0,4160.0,4610.0,32.0,62.0,110.0,90.0,172.0,372.0,390.0,480.0,13.3376,32.197,47.217,48.697,23.3761,32.334,41.0865,16.83,206.5,102.0,60.0,18.0,3.5,5.0,7.0,3.0,12.0,22.0,13.0,3.0,1.5696,2.0097,1.8361,0.8547,36.7666,64.668,82.173,33.66,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6722,1.7094,8.2441,3.876,3.2512,8.415,162.5,21.0,18.0,9.0,0.5,0.5,1.5,0.5,1.0,2.0,1.5,0.7865,0.2888,0.2964,0.4274,6.5025,7.752,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,-0.245,0.0,0.525,-0.5,0.0,7.5,-0.5,-1.5,0.0,0.01,0.0,0.6,-0.49,0.0,1.05,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.02,0.0,1.2,3.3489,29.1153,27.816,23.3325,676.0,1222.0,910.0,780.0,5.0,5.0,66.0,60.0,120.0,1.5625,6.05,4.6875,4.8125,-4.93,-6.05,-3.6,109.0,95.0,100.0,25.0,20.0,10.0,2.66,2.5,2.4
mn_3_ammonia_ammonia_ammonia_ammonia_ammonia_phosphine,3,140.5266,283.457,548.408,1147.74,1113.0,2800.0,2966.0,1500.0,25.0,48.0,102.0,180.0,150.0,432.0,732.0,720.0,8.3324,24.05,42.6432,53.391,21.5389,34.518,29.04,0.0,140.0,66.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.2538,2.0091,0.8214,0.0,23.7616,40.128,29.04,0.0,52.0,42.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,0.9732,1.665,0.8214,0.0,7.0189,17.259,0.0,0.0,137.0,33.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,0.8431,1.0046,0.0,0.0,9.2416,20.064,0.0,0.0,49.0,21.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,0.5625,0.8325,0.0,0.0,1.245,0.0,0.0,30.0,0.0,0.0,6.0,0.0,0.0,1.605,0.0,0.0,2.52,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,1.14,0.0,0.0,2.4025,26.9545,61.38,0.0,625.0,1250.0,450.0,0.0,18.0,0.0,144.0,108.0,0.0,1.9321,6.6859,9.2574,0.0,-8.09,-11.7,0.0,100.0,432.0,0.0,12.0,90.0,0.0,3.53,18.36,0.0
fe_3_misc_misc_misc_misc_misc_phosphine,3,206.498,406.9284,705.588,759.921,1524.0,3450.0,4202.0,4650.0,35.0,68.0,122.0,120.0,190.0,432.0,492.0,600.0,13.8918,34.7252,51.3524,57.769,28.0414,46.788,55.6065,16.83,176.0,147.0,63.0,18.0,5.0,8.0,10.0,3.0,18.0,31.0,16.0,3.0,1.8466,3.1863,2.2468,0.8547,36.7666,64.668,82.173,33.66,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6722,1.7094,5.6493,11.103,3.2512,8.415,130.5,43.5,18.0,9.0,2.0,0.5,1.5,5.0,5.5,2.0,1.5,0.8583,0.8771,0.2964,0.4274,6.5025,7.752,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,-0.26,0.0,0.525,20.5,0.0,7.5,2.5,-1.5,0.0,1.045,0.0,0.6,-0.49,0.0,1.05,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.02,0.0,1.2,3.3489,27.3402,39.894,23.3325,676.0,1170.0,988.0,780.0,8.0,5.0,84.0,78.0,120.0,1.5625,6.1375,6.075,4.8125,-3.96,-7.16,-3.6,111.0,170.0,100.0,22.0,35.0,10.0,2.59,5.14,2.4
co_3_water_water_water_water_fluoride_fluoride,3,121.2696,202.7552,497.6392,643.456,1155.0,2828.0,2522.0,672.0,15.0,28.0,54.0,80.0,82.0,216.0,262.0,176.0,5.8226,15.2584,24.2502,21.3712,15.8404,0.0,0.0,0.0,81.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,15.8404,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,3.5344,40.8336,33.088,0.0,729.0,1350.0,216.0,0.0,8.0,0.0,84.0,48.0,0.0,1.5876,5.4684,3.7296,0.0,-10.44,-2.56,0.0,112.0,208.0,0.0,22.0,40.0,0.0,3.22,7.12,0.0
mn_2_misc_misc_misc_misc_carbonyl_carbonyl,2,186.1411,341.19,582.791,651.78,1321.0,2808.0,3760.0,3984.0,29.0,56.0,98.0,92.0,154.0,344.0,376.0,440.0,12.8197,31.1696,44.8746,49.742,18.3361,17.544,0.0,0.0,100.0,96.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1258,1.1242,0.0,0.0,36.7666,64.668,82.173,33.66,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6722,1.7094,6.5025,8.772,0.0,0.0,36.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,6.5025,7.752,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,-0.89,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,-0.49,0.0,1.05,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.02,0.0,1.2,2.4025,23.715,29.512,15.81,625.0,900.0,1100.0,600.0,6.0,4.0,72.0,60.0,96.0,1.9321,6.4218,6.1994,4.2812,-6.0,-9.74,-4.0,114.0,106.0,76.0,24.0,26.0,8.0,3.72,3.88,2.48
fe_2_misc_misc_acetonitrile_acetonitrile_acetonitrile_acetonitrile,2,223.9485,441.1836,784.683,752.7916,1420.0,3256.0,4052.0,4648.0,37.0,72.0,126.0,108.0,198.0,432.0,468.0,600.0,14.5165,35.5896,50.7134,56.2852,36.7666,62.169,78.204,40.128,124.0,192.0,126.0,42.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0502,3.6858,1.665,36.7666,63.4185,80.1885,36.894,124.0,198.0,123.0,39.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0348,3.679,1.6872,9.2416,7.752,7.752,20.064,49.0,42.0,42.0,21.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5625,0.5775,0.5775,0.8325,7.872,7.752,7.1272,18.447,42.5,42.0,39.0,19.5,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5777,0.5775,0.5852,0.8436,0.49,0.49,2.52,1.0,1.0,18.0,-1.0,-3.0,0.0,-0.02,-0.02,1.14,0.0,0.245,1.785,0.0,0.5,16.5,-1.0,-3.0,0.0,0.0,-0.01,1.17,3.3489,31.5858,29.7924,27.999,676.0,1040.0,988.0,936.0,6.0,6.0,72.0,72.0,144.0,1.5625,5.675,5.725,5.775,-6.28,-5.3,-4.32,116.0,118.0,120.0,24.0,24.0,12.0,2.96,2.92,2.88
fe_3_ammonia_ammonia_ammonia_ammonia_fluoride_fluoride,3,130.0761,234.1512,548.9512,901.824,1046.0,2560.0,2406.0,936.0,19.0,36.0,78.0,120.0,114.0,312.0,426.0,336.0,6.4635,17.71,30.6638,32.5896,15.8404,0.0,0.0,0.0,81.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,23.7616,40.128,29.04,0.0,52.0,42.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,0.9732,1.665,0.8214,0.0,15.8404,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,9.2416,20.064,0.0,0.0,49.0,21.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,0.5625,0.8325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,1.14,0.0,0.0,3.3489,36.8196,48.312,0.0,676.0,1196.0,312.0,0.0,12.0,0.0,108.0,72.0,0.0,1.5625,5.525,5.55,0.0,-9.14,-4.44,0.0,110.0,300.0,0.0,18.0,60.0,0.0,3.08,10.56,0.0
fe_3_misc_misc_misc_misc_misc_misc,3,223.9485,444.006,754.8714,723.078,1420.0,3096.0,3984.0,4608.0,37.0,72.0,126.0,108.0,198.0,432.0,468.0,600.0,14.5165,35.6664,51.0702,56.4564,36.7666,64.668,82.173,33.66,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6722,1.7094,36.7666,64.668,82.173,33.66,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6722,1.7094,6.5025,7.752,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,6.5025,7.752,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,-0.49,0.0,1.05,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.02,0.0,1.2,-0.49,0.0,1.05,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.02,0.0,1.2,3.3489,27.999,33.3792,27.999,676.0,936.0,1092.0,936.0,6.0,6.0,72.0,72.0,144.0,1.5625,5.775,5.625,5.775,-4.32,-7.26,-4.32,120.0,114.0,120.0,24.0,24.0,12.0,2.88,3.0,2.88
fe_2_chloride_chloride_chloride_chloride_phosphine_phosphine,2,81.9235,120.1092,346.5378,391.512,2288.0,5276.0,8322.0,996.0,13.0,24.0,54.0,60.0,78.0,192.0,192.0,96.0,8.5515,19.9064,37.9916,22.2888,19.3161,28.908,29.04,0.0,228.0,90.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.5343,2.3532,0.8214,0.0,9.9856,0.0,0.0,0.0,289.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801,0.0,0.0,0.0,4.7961,14.454,0.0,0.0,225.0,45.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.1236,1.1766,0.0,0.0,9.9856,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801,0.0,0.0,0.0,-0.03,0.0,0.0,42.0,0.0,0.0,6.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3489,31.1466,24.156,0.0,676.0,2548.0,156.0,0.0,6.0,0.0,72.0,36.0,0.0,1.5625,7.6,2.775,0.0,-6.04,-2.22,0.0,58.0,150.0,0.0,24.0,30.0,0.0,1.42,5.28,0.0
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_misc_misc,2,141.6344,271.3464,479.8294,692.7192,1856.0,4312.0,5984.0,3568.0,25.0,48.0,86.0,116.0,134.0,336.0,432.0,440.0,11.1877,28.352,46.005,49.1124,36.7666,64.668,82.173,33.66,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6722,1.7094,16.3364,22.704,9.68,0.0,258.0,64.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,1.3142,1.5096,0.2738,0.0,6.5025,7.752,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,6.6564,11.352,0.0,0.0,256.0,32.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0404,0.7548,0.0,0.0,-0.49,0.0,1.05,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.02,0.0,1.2,0.76,0.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,1.3,0.0,0.0,2.7556,25.5972,39.3088,8.466,576.0,1824.0,528.0,288.0,10.0,2.0,96.0,72.0,48.0,1.6129,7.1374,5.6642,1.9558,-5.46,-7.08,-1.78,68.0,218.0,36.0,20.0,48.0,4.0,2.0,8.24,1.0
co_3_water_water_water_water_ammonia_ammonia,3,137.112,275.9424,540.416,1020.8,1097.0,2696.0,2538.0,1076.0,21.0,40.0,78.0,140.0,118.0,336.0,520.0,464.0,6.7608,18.79,32.0714,38.1396,23.7616,40.128,29.04,0.0,52.0,42.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,0.9732,1.665,0.8214,0.0,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,9.2416,20.064,0.0,0.0,49.0,21.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,0.5625,0.8325,0.0,0.0,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,2.52,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,1.14,0.0,0.0,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,3.5344,37.2992,57.904,0.0,729.0,1242.0,378.0,0.0,14.0,0.0,120.0,84.0,0.0,1.5876,5.5692,6.5268,0.0,-8.56,-4.48,0.0,116.0,364.0,0.0,16.0,70.0,0.0,3.14,12.46,0.0
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_ammonia_ammonia,2,115.6244,225.52,422.9072,839.168,1712.0,4084.0,5654.0,1844.0,21.0,40.0,78.0,140.0,118.0,336.0,520.0,464.0,8.8161,23.5416,41.745,48.4404,23.7616,40.128,29.04,0.0,52.0,42.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,0.9732,1.665,0.8214,0.0,16.3364,22.704,9.68,0.0,258.0,64.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,1.3142,1.5096,0.2738,0.0,9.2416,20.064,0.0,0.0,49.0,21.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,0.5625,0.8325,0.0,0.0,6.6564,11.352,0.0,0.0,256.0,32.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0404,0.7548,0.0,0.0,2.52,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,1.14,0.0,0.0,0.76,0.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,1.3,0.0,0.0,2.7556,27.224,51.128,0.0,576.0,1872.0,336.0,0.0,14.0,0.0,120.0,84.0,0.0,1.6129,7.0866,6.5786,0.0,-6.44,-7.56,0.0,66.0,322.0,0.0,16.0,70.0,0.0,2.04,12.6,0.0
